work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Management Information,Full Time,Research Scientist,125000,USD,125000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Analyst,127000,USD,127000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Analyst,94000,USD,94000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,210550,USD,210550,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,153300,USD,153300,United States,0,United States,M
2023,Management Information,Full Time,Data Scientist,200000,USD,200000,United States,100,United States,M
2023,Management Information,Full Time,Data Scientist,150000,USD,150000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Analyst,161500,USD,161500,United States,100,United States,M
2023,Software Engineer,Full Time,Data Analyst,119500,USD,119500,United States,100,United States,M
2023,Software Engineer,Full Time,Data Analyst,175000,USD,175000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,145000,USD,145000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,175000,USD,175000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,148750,USD,148750,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analytics Specialist,105000,USD,105000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analytics Specialist,85000,USD,85000,United States,0,United States,M
2023,Software Engineer,Full Time,Research Scientist,215000,USD,215000,United States,0,United States,M
2023,Software Engineer,Full Time,Research Scientist,146300,USD,146300,United States,0,United States,M
2023,EN,Full Time,AI Developer,200000,EUR,214618,DE,100,DE,L
2023,Management Information,Full Time,Data Engineer,72000,USD,72000,MX,100,MX,M
2023,Management Information,Full Time,Data Engineer,60000,USD,60000,MX,100,MX,M
2023,Software Engineer,Full Time,Machine Learning Engineer,153400,USD,153400,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,122700,USD,122700,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,260000,USD,260000,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,175000,USD,175000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,186300,USD,186300,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,123900,USD,123900,United States,100,United States,M
2023,Management Information,Full Time,Research Scientist,340000,USD,340000,United States,100,United States,M
2023,Management Information,Full Time,Research Scientist,150000,USD,150000,United States,100,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,153400,USD,153400,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,122700,USD,122700,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,250000,USD,250000,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,175000,USD,175000,United States,0,United States,M
2023,Management Information,Full Time,Data Scientist,60000,EUR,64385,FR,50,FR,M
2023,Software Engineer,Full Time,Data Analyst,185900,USD,185900,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,121700,USD,121700,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,153600,USD,153600,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,106800,USD,106800,United States,0,United States,M
2023,Software Engineer,FL,Software Data Engineer,50000,USD,50000,NG,50,AU,M
2023,EN,Full Time,Data Analyst,100000,USD,100000,UZ,100,United States,L
2023,Software Engineer,Full Time,Machine Learning Engineer,247500,USD,247500,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,172200,USD,172200,United States,0,United States,M
2023,EX,Full Time,Data Engineer,310000,USD,310000,United States,100,United States,M
2023,EX,Full Time,Data Engineer,239000,USD,239000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Analyst,125000,USD,125000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,110000,USD,110000,United States,0,United States,M
2023,EN,Full Time,Data Analyst,150000,USD,150000,United States,0,United States,M
2023,EN,Full Time,Data Analyst,100000,USD,100000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,149076,USD,149076,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,82365,USD,82365,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,146000,USD,146000,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,75000,USD,75000,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,139500,USD,139500,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,109400,USD,109400,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,139500,USD,139500,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,109400,USD,109400,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,149600,USD,149600,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,102000,USD,102000,United States,0,United States,M
2023,Management Information,Full Time,Data Analyst,80000,GBP,97218,Great Britain ,0,Great Britain ,M
2023,Management Information,Full Time,Data Analyst,40000,GBP,48609,Great Britain ,0,Great Britain ,M
2023,Software Engineer,Full Time,Data Engineer,252000,USD,252000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,129000,USD,129000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,95000,USD,95000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,85500,USD,85500,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,185900,USD,185900,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,121700,USD,121700,United States,0,United States,M
2023,EN,Full Time,Research Scientist,150000,USD,150000,United States,0,United States,M
2023,EN,Full Time,Research Scientist,100000,USD,100000,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,145000,USD,145000,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,125000,USD,125000,United States,0,United States,M
2023,Management Information,Full Time,Data Scientist,150000,USD,150000,United States,100,United States,M
2023,Management Information,Full Time,Data Scientist,97750,USD,97750,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,201000,USD,201000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,122000,USD,122000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,252000,USD,252000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,129000,USD,129000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,120000,USD,120000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Analyst,75000,USD,75000,United States,100,United States,M
2023,Management Information,Full Time,Data Scientist,116990,USD,116990,United States,100,United States,M
2023,Management Information,Full Time,Data Scientist,82920,USD,82920,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,185900,USD,185900,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,129300,USD,129300,United States,0,United States,M
2023,Management Information,Full Time,Machine Learning Scientist,200000,USD,200000,United States,0,United States,S
2023,Management Information,Full Time,Machine Learning Scientist,125000,USD,125000,United States,0,United States,S
2023,Software Engineer,Full Time,Data Scientist,201000,USD,201000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,122000,USD,122000,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,204500,USD,204500,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,142200,USD,142200,United States,0,United States,M
2023,Software Engineer,Full Time,Data Manager,155000,USD,155000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Manager,140000,USD,140000,United States,0,United States,M
2023,Management Information,Full Time,Machine Learning Infrastructure Engineer,205920,USD,205920,United States,0,United States,M
2023,Management Information,Full Time,Machine Learning Infrastructure Engineer,171600,USD,171600,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,121500,USD,121500,United States,100,United States,M
2023,Software Engineer,Full Time,Data Engineer,78000,USD,78000,United States,100,United States,M
2023,Management Information,Full Time,Data Engineer,154000,USD,154000,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,116000,USD,116000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,190000,USD,190000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,136000,USD,136000,United States,0,United States,M
2023,Management Information,Full Time,Data Analyst,65000,GBP,78990,Great Britain ,100,Great Britain ,M
2023,Management Information,Full Time,Data Analyst,36050,GBP,43809,Great Britain ,100,Great Britain ,M
2023,Software Engineer,Full Time,Data Analyst,180000,USD,180000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,110000,USD,110000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,275300,USD,275300,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,183000,USD,183000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Engineer,170000,USD,170000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,140000,USD,140000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,154000,USD,154000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,116000,USD,116000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,160000,USD,160000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Engineer,130000,USD,130000,United States,100,United States,M
2023,Management Information,Full Time,Data Engineer,200000,USD,200000,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,120000,USD,120000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,175000,USD,175000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,160000,USD,160000,United States,100,United States,M
2023,Management Information,Full Time,Data Engineer,105000,GBP,127599,Great Britain ,0,Great Britain ,M
2023,Management Information,Full Time,Data Engineer,85000,GBP,103294,Great Britain ,0,Great Britain ,M
2023,Software Engineer,Full Time,Data Engineer,153600,USD,153600,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,106800,USD,106800,United States,0,United States,M
2023,EN,Full Time,Data Analyst,85000,USD,85000,United States,100,United States,M
